country_code,country,strategy,mode,period,status,statistically_insufficient,start,end,months,annualized_std,annualized_energy,annualized_delta,volatility_std,volatility_energy,volatility_delta,sharpe_std,sharpe_energy,sharpe_delta,calmar_std,calmar_energy,calmar_delta,maxDrawdown_std,maxDrawdown_energy,maxDrawdown_delta,currentDrawdown_std,currentDrawdown_energy,currentDrawdown_delta,maxUnderwaterMonths_std,maxUnderwaterMonths_energy,maxUnderwaterMonths_delta,bestYear_std,bestYear_energy,bestYear_delta,worstYear_std,worstYear_energy,worstYear_delta,delta_annualized_net_10bps,delta_annualized_net_25bps,delta_annualized_net_50bps
SG,Singapour,dynamic,real,20y,insufficient_history,true,2013-06,2026-06,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SG,Singapour,dynamic,nominal,10y,ok,false,2016-06,2026-06,121,8.756252,9.666342,0.91009,7.248395,6.714709,-0.533687,0.962095,1.1741,0.212004,0.827364,1.51625,0.688886,-10.583318,-6.375164,4.208153,-10.583318,-6.375164,4.208153,11,10,-1,36.490018,31.029198,-5.46082,-0.28394,1.849975,2.133915,0.875709,0.824138,0.738186
SG,Singapour,dynamic,real,10y,ok,false,2016-06,2026-06,121,6.657067,7.549591,0.892524,7.693897,7.159287,-0.53461,0.888892,1.079935,0.191043,0.585877,0.86134,0.275462,-11.362563,-8.76494,2.597623,-11.362563,-7.191083,4.17148,34,23,-11,34.891332,29.494474,-5.396859,-5.289999,-0.9969,4.293099,0.858143,0.806571,0.720619
SG,Singapour,dynamic,nominal,5y,ok,false,2021-06,2026-06,61,12.855548,13.536983,0.681435,8.189633,7.460662,-0.728971,1.264608,1.479508,0.2149,1.214699,2.123394,0.908694,-10.583318,-6.375164,4.208153,-10.583318,-6.375164,4.208153,11,10,-1,36.490018,31.029198,-5.46082,0.838972,5.40989,4.570918,0.653565,0.611761,0.542087
SG,Singapour,dynamic,real,5y,ok,false,2021-06,2026-06,61,9.290533,9.950442,0.659909,8.749478,8.03706,-0.712418,1.146299,1.330017,0.183718,0.817644,1.135255,0.317611,-11.362563,-8.76494,2.597623,-11.362563,-7.191083,4.17148,32,23,-9,34.891332,29.494474,-5.396859,-5.289999,-0.9969,4.293099,0.632039,0.590235,0.520561
SG,Singapour,binary,nominal,common,ok,false,2013-06,2026-06,157,7.215123,7.973705,0.758582,7.980098,7.509058,-0.47104,0.715198,0.861085,0.145886,0.551758,0.61497,0.063212,-13.076597,-12.965997,0.1106,-10.252442,-6.241426,4.011016,46,46,0,40.638931,34.880141,-5.75879,-7.129646,-7.020707,0.108938,0.725502,0.675882,0.593181
SG,Singapour,binary,real,common,ok,false,2013-06,2026-06,157,5.553164,6.299987,0.746823,8.252724,7.776488,-0.476237,0.680852,0.818584,0.137732,0.431476,0.493757,0.062281,-12.870145,-12.759282,0.110863,-11.034571,-7.05851,3.976061,46,46,0,38.99165,33.300311,-5.691338,-6.528497,-6.418853,0.109643,0.713743,0.664123,0.581422
SG,Singapour,binary,nominal,20y,insufficient_history,true,2013-06,2026-06,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SG,Singapour,binary,real,20y,insufficient_history,true,2013-06,2026-06,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SG,Singapour,binary,nominal,10y,ok,false,2016-06,2026-06,121,9.921838,10.864494,0.942656,8.136346,7.547918,-0.588428,1.000355,1.203231,0.202876,0.967754,1.236183,0.26843,-10.252442,-8.788741,1.463701,-10.252442,-6.241426,4.011016,11,10,-1,40.638931,34.880141,-5.75879,-1.324507,1.532028,2.856535,0.903848,0.845636,0.748617
SG,Singapour,binary,real,10y,ok,false,2016-06,2026-06,121,7.800155,8.724616,0.924461,8.51401,7.921786,-0.592224,0.937529,1.124316,0.186787,0.706883,1.021462,0.314579,-11.034571,-8.5413,2.493271,-11.034571,-7.05851,3.976061,34,22,-12,38.99165,33.300311,-5.691338,-5.732626,-0.271386,5.461239,0.885653,0.827441,0.730422
SG,Singapour,binary,nominal,5y,ok,false,2021-06,2026-06,61,13.77644,14.551627,0.775187,8.546194,7.746496,-0.799698,1.319601,1.555898,0.236296,1.343723,2.331459,0.987736,-10.252442,-6.241426,4.011016,-10.252442,-6.241426,4.011016,10,10,0,40.638931,34.880141,-5.75879,0.367701,6.182354,5.814653,0.730553,0.663604,0.552021
SG,Singapour,binary,real,5y,ok,false,2021-06,2026-06,61,10.182334,10.933034,0.750699,9.065479,8.277474,-0.788004,1.204715,1.410094,0.205379,0.922767,1.382105,0.459339,-11.034571,-7.91042,3.124151,-11.034571,-7.05851,3.976061,32,22,-10,38.99165,33.300311,-5.691338,-5.732626,-0.271386,5.461239,0.706066,0.639116,0.527533
TW,Taiwan,dynamic,nominal,common,ok,false,2013-01,2026-06,162,9.862713,10.469118,0.606405,8.881873,8.365521,-0.516352,1.008373,1.143102,0.134729,0.957298,0.989086,0.031788,-10.30266,-10.58464,-0.28198,-4.472267,-4.372296,0.09997,41,41,0,42.240534,37.013778,-5.226756,-2.742674,-2.421367,0.321307,0.570314,0.516177,0.425949
TW,Taiwan,dynamic,real,common,ok,false,2013-01,2026-06,162,8.385778,8.984031,0.598253,8.981153,8.499621,-0.481532,0.98382,1.109943,0.126123,0.74387,0.811765,0.067895,-11.273182,-11.067279,0.205902,-5.410402,-4.867467,0.542935,49,51,2,40.3956,35.236638,-5.158962,-4.318564,-2.545172,1.773392,0.562162,0.508025,0.417796
TW,Taiwan,dynamic,nominal,20y,insufficient_history,true,2013-01,2026-06,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW,Taiwan,dynamic,real,20y,insufficient_history,true,2013-01,2026-06,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW,Taiwan,dynamic,nominal,10y,ok,false,2016-06,2026-06,121,13.596728,14.41637,0.819642,9.396559,8.706448,-0.690111,1.344412,1.545118,0.200706,1.472749,2.197735,0.724986,-9.232207,-6.559648,2.672559,-4.472267,-4.372296,0.09997,10,9,-1,42.240534,37.013778,-5.226756,-1.723877,2.02206,3.745937,0.784576,0.731975,0.644308
TW,Taiwan,dynamic,real,10y,ok,false,2016-06,2026-06,121,11.807851,12.614586,0.806735,9.426853,8.769196,-0.657657,1.318988,1.509904,0.190916,1.344881,1.711245,0.366364,-8.779849,-7.371583,1.408266,-5.410402,-4.867467,0.542935,13,10,-3,40.3956,35.236638,-5.158962,-4.318564,0.907921,5.226484,0.771668,0.719068,0.631401
TW,Taiwan,dynamic,nominal,5y,ok,false,2021-06,2026-06,61,17.655686,18.480961,0.825275,10.711991,9.540938,-1.171053,1.521849,1.795139,0.27329,1.912401,3.247835,1.335434,-9.232207,-5.69024,3.541968,-4.472267,-4.372296,0.09997,10,9,-1,42.240534,37.013778,-5.226756,-1.723877,3.644339,5.368216,0.790344,0.737948,0.650621
TW,Taiwan,dynamic,real,5y,ok,false,2021-06,2026-06,61,14.963918,15.770312,0.806394,10.799621,9.674594,-1.125027,1.474966,1.729836,0.254871,1.704348,2.139338,0.43499,-8.779849,-7.371583,1.408266,-5.410402,-4.867467,0.542935,10,10,0,40.3956,35.236638,-5.158962,-4.318564,0.907921,5.226484,0.771463,0.719067,0.63174
TW,Taiwan,binary,nominal,common,ok,false,2013-01,2026-06,162,11.300196,11.785817,0.485621,10.287512,9.684276,-0.603236,1.010324,1.123403,0.113079,0.715008,0.748144,0.033136,-15.804282,-15.7534,0.050882,-3.417916,-3.655036,-0.23712,56,58,2,45.637995,39.771195,-5.8668,-0.895861,-0.967536,-0.071675,0.449751,0.395947,0.306272
TW,Taiwan,binary,real,common,ok,false,2013-01,2026-06,162,9.803936,10.283029,0.479093,10.352122,9.777534,-0.574588,0.990521,1.09773,0.107208,0.555084,0.583877,0.028794,-17.662085,-17.611625,0.05046,-3.918029,-4.153921,-0.235892,73,65,-8,43.748994,37.95829,-5.790705,-1.021601,-1.093186,-0.071584,0.443223,0.389418,0.299744
TW,Taiwan,binary,nominal,20y,insufficient_history,true,2013-01,2026-06,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW,Taiwan,binary,real,20y,insufficient_history,true,2013-01,2026-06,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW,Taiwan,binary,nominal,10y,ok,false,2016-06,2026-06,121,16.812593,17.472056,0.659463,10.923569,10.131194,-0.792375,1.450873,1.62944,0.178567,1.717895,2.000767,0.282872,-9.786739,-8.732677,1.054062,-3.417916,-3.655036,-0.23712,7,7,0,45.637995,39.771195,-5.8668,0.53233,2.855439,2.323108,0.6197,0.560055,0.460648
TW,Taiwan,binary,real,10y,ok,false,2016-06,2026-06,121,14.973074,15.622152,0.649078,10.89257,10.123247,-0.769323,1.432089,1.605039,0.17295,1.603603,1.982293,0.37869,-9.337145,-7.880849,1.456296,-3.918029,-4.153921,-0.235892,10,8,-2,43.748994,37.95829,-5.790705,0.59433,2.918871,2.324541,0.609315,0.54967,0.450263
TW,Taiwan,binary,nominal,5y,ok,false,2021-06,2026-06,61,22.633915,23.432086,0.798171,12.379572,11.110284,-1.269287,1.718982,1.987207,0.268225,2.312713,5.56886,3.256148,-9.786739,-4.207699,5.579041,-3.417916,-3.655036,-0.23712,7,7,0,45.637995,39.771195,-5.8668,4.223694,9.745584,5.521889,0.756908,0.695013,0.591856
TW,Taiwan,binary,real,5y,ok,false,2021-06,2026-06,61,19.828253,20.608164,0.77991,12.399497,11.163462,-1.236035,1.676956,1.932493,0.255538,2.123589,4.961135,2.837546,-9.337145,-4.153921,5.183223,-3.918029,-4.153921,-0.235892,10,8,-2,43.748994,37.95829,-5.790705,1.47198,6.84808,5.376101,0.738647,0.676753,0.573595
US,États-Unis,dynamic,nominal,common,ok,false,1995-01,2026-06,378,9.200863,10.418443,1.217581,7.794903,7.641504,-0.153399,0.824666,1.000559,0.175893,0.812038,0.96249,0.150452,-11.330585,-10.824471,0.506113,-10.715953,-7.324531,3.391421,27,28,1,37.884818,33.309724,-4.575094,-6.3584,-5.554258,0.804142,1.188882,1.145835,1.074089
US,États-Unis,dynamic,real,common,ok,false,1995-01,2026-06,378,6.465033,7.652109,1.187076,7.878664,7.667079,-0.211585,0.795458,0.972237,0.17678,0.356106,0.567567,0.211461,-18.154817,-13.482302,4.672515,-12.458705,-8.81395,3.644755,55,57,2,34.355545,29.897554,-4.457991,-11.98735,-7.757835,4.229515,1.158378,1.115331,1.043585
US,États-Unis,dynamic,nominal,20y,ok,false,2006-06,2026-06,241,8.770213,9.373972,0.603759,8.433969,8.169415,-0.264554,0.810119,0.910259,0.100139,0.77403,0.865998,0.091968,-11.330585,-10.824471,0.506113,-10.715953,-7.324531,3.391421,27,28,1,37.884818,33.309724,-4.575094,-6.3584,-5.554258,0.804142,0.571436,0.522951,0.442144
US,États-Unis,dynamic,real,20y,ok,false,2006-06,2026-06,241,6.064508,6.653248,0.58874,8.544715,8.219687,-0.325028,0.779729,0.882187,0.102458,0.334044,0.49348,0.159436,-18.154817,-13.482302,4.672515,-12.458705,-8.81395,3.644755,55,57,2,34.355545,29.897554,-4.457991,-11.98735,-7.757835,4.229515,0.556417,0.507933,0.427125
US,États-Unis,dynamic,nominal,10y,ok,false,2016-06,2026-06,121,10.703367,11.498193,0.794826,8.705747,8.085245,-0.620502,0.945383,1.116242,0.170859,0.944644,1.128651,0.184008,-11.330585,-10.187551,1.143034,-10.715953,-7.324531,3.391421,17,11,-6,37.884818,33.309724,-4.575094,-6.3584,-1.858381,4.500019,0.75936,0.706161,0.617496
US,États-Unis,dynamic,real,10y,ok,false,2016-06,2026-06,121,7.112523,7.881567,0.769044,8.874648,8.181081,-0.693567,0.897309,1.067383,0.170074,0.391771,0.584586,0.192816,-18.154817,-13.482302,4.672515,-12.458705,-8.81395,3.644755,36,33,-3,34.355545,29.897554,-4.457991,-11.98735,-7.757835,4.229515,0.733578,0.680379,0.591714
US,États-Unis,dynamic,nominal,5y,ok,false,2021-06,2026-06,61,12.383494,13.234892,0.851398,9.797203,8.711715,-1.085489,0.887961,1.096332,0.208371,1.092926,1.299124,0.206198,-11.330585,-10.187551,1.143034,-10.715953,-7.324531,3.391421,17,11,-6,37.884818,33.309724,-4.575094,-6.3584,-1.858381,4.500019,0.818697,0.769644,0.687891
US,États-Unis,dynamic,real,5y,ok,false,2021-06,2026-06,61,7.782057,8.598595,0.816538,10.047561,8.869309,-1.178252,0.830385,1.032762,0.202377,0.454844,0.652261,0.197417,-17.109283,-13.182759,3.926524,-12.458705,-8.81395,3.644755,32,31,-1,34.355545,29.897554,-4.457991,-11.98735,-7.757835,4.229515,0.783837,0.734785,0.653031
US,États-Unis,binary,nominal,common,ok,false,1995-01,2026-06,378,10.446704,11.526735,1.08003,8.881905,8.685344,-0.196561,0.864008,1.007912,0.143905,0.851115,0.927241,0.076126,-12.274139,-12.431219,-0.15708,-11.760992,-7.764668,3.996324,22,22,0,40.377554,35.61024,-4.767314,-3.959112,-3.70604,0.253072,1.050806,1.006968,0.933907
US,États-Unis,binary,real,common,ok,false,1995-01,2026-06,378,7.679662,8.732634,1.052972,8.915443,8.661895,-0.253548,0.839193,0.985321,0.146128,0.543401,0.616498,0.073097,-14.132585,-14.164895,-0.03231,-13.483346,-9.565027,3.918319,59,40,-19,36.784477,32.139187,-4.645291,-9.732286,-5.271899,4.460387,1.023747,0.97991,0.906848
US,États-Unis,binary,nominal,20y,ok,false,2006-06,2026-06,241,10.409342,10.861396,0.452054,9.469921,9.254577,-0.215344,0.894585,0.964248,0.069663,0.848071,0.873719,0.025648,-12.274139,-12.431219,-0.15708,-11.760992,-7.764668,3.996324,22,22,0,40.377554,35.61024,-4.767314,-3.959112,-3.70604,0.253072,0.417752,0.366298,0.280543
US,États-Unis,binary,real,20y,ok,false,2006-06,2026-06,241,7.662862,8.103671,0.440809,9.528657,9.248596,-0.280061,0.866955,0.94087,0.073915,0.542212,0.572095,0.029883,-14.132585,-14.164895,-0.03231,-13.483346,-9.565027,3.918319,40,40,0,36.784477,32.139187,-4.645291,-9.732286,-5.271899,4.460387,0.406507,0.355053,0.269298
US,États-Unis,binary,nominal,10y,ok,false,2016-06,2026-06,121,12.941558,13.676266,0.734709,9.710766,9.086737,-0.624029,1.078026,1.232914,0.154888,1.10038,1.495329,0.394949,-11.760992,-9.14599,2.615002,-11.760992,-7.764668,3.996324,12,9,-3,40.377554,35.61024,-4.767314,-3.959112,-1.368167,2.590945,0.69847,0.644111,0.553514
US,États-Unis,binary,real,10y,ok,false,2016-06,2026-06,121,9.278114,9.988991,0.710877,9.813402,9.119259,-0.694143,1.032149,1.188668,0.156519,0.656505,1.008685,0.35218,-14.132585,-9.902981,4.229604,-13.483346,-9.565027,3.918319,30,21,-9,36.784477,32.139187,-4.645291,-9.732286,-5.271899,4.460387,0.674638,0.62028,0.529682
US,États-Unis,binary,nominal,5y,ok,false,2021-06,2026-06,61,15.431897,16.234452,0.802555,10.409171,9.258397,-1.150774,1.128614,1.35558,0.226965,1.312126,2.090811,0.778685,-11.760992,-7.764668,3.996324,-11.760992,-7.764668,3.996324,12,9,-3,40.377554,35.61024,-4.767314,-3.959112,0.786545,4.745657,0.765184,0.709127,0.615698
US,États-Unis,binary,real,5y,ok,false,2021-06,2026-06,61,10.705646,11.475341,0.769695,10.640959,9.402875,-1.238084,1.058827,1.280101,0.221274,0.762485,1.158776,0.396292,-14.040468,-9.902981,4.137488,-13.483346,-9.565027,3.918319,27,21,-6,36.784477,32.139187,-4.645291,-9.732286,-5.271899,4.460387,0.732324,0.676267,0.582839
